12/06/2019 15:59:24, 21.764, 11.955621, 0.194833, 3023.9475, 22.272, 
12/06/2019 15:59:31, 21.847, 11.955671, 0.194813, 3020.0578, 22.22, 
12/06/2019 15:59:37, 21.896, 11.955621, 0.194994, 3015.9084, 22.21, 
12/06/2019 15:59:44, 21.86, 11.95535, 0.194333, 3025.9471, 22.188, 
12/06/2019 15:59:51, 21.892, 11.955464, 0.194727, 3026.6593, 22.159, 
